timestamp,value,anomaly_score,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2011-07-01 00:15:01,0.61822635122,,0.0,0.0,0.0
2011-07-01 01:15:01,0.50662771405,0.0146022180704,0.0,0.0,0.0
2011-07-01 02:15:01,0.399550678671,0.0139781028967,0.0,0.0,0.0
2011-07-01 03:15:01,0.48268060341,0.0121704449804,0.0,0.0,0.0
2011-07-01 04:15:01,0.306038335151,0.0180647901597,0.0,0.0,0.0
2011-07-01 05:15:01,0.332103858199,0.0264790098593,0.0,0.0,0.0
2011-07-01 06:15:01,0.38045166761,0.0221091072116,0.0,0.0,0.0
2011-07-01 07:15:01,0.397187794448,0.0183681715909,0.0,0.0,0.0
2011-07-01 08:15:01,0.417182828349,0.0162234447928,0.0,0.0,0.0
2011-07-01 09:15:01,0.419714801215,0.0149389812344,0.0,0.0,0.0
2011-07-01 10:15:01,0.417552746455,0.0149248861379,0.0,0.0,0.0
2011-07-01 11:15:01,0.53950993774,0.0077500007775,0.0,0.0,0.0
2011-07-01 12:15:01,0.701812584097,0.00848905071614,0.0,0.0,0.0
2011-07-01 13:15:01,0.680226561228,0.01639340686,0.0,0.0,0.0
2011-07-01 14:15:01,0.636111289788,0.0125307408602,0.0,0.0,0.0
2011-07-01 15:15:01,0.559394360319,0.0125717126959,0.0,0.0,0.0
2011-07-01 16:15:01,0.558453713817,0.00779451101274,0.0,0.0,0.0
2011-07-01 17:15:01,0.730136711433,0.0112571755723,0.0,0.0,0.0
2011-07-01 18:15:01,0.570716718774,0.017818243917,0.0,0.0,0.0
2011-07-01 19:15:01,0.470196208166,0.0137888202246,0.0,0.0,0.0
2011-07-01 20:15:01,0.521257840462,0.00585926124046,0.0,0.0,0.0
2011-07-01 21:15:01,0.534122834278,0.00684761076847,0.0,0.0,0.0
2011-07-01 22:15:01,0.556915693291,0.00629433340961,0.0,0.0,0.0
2011-07-01 23:15:01,0.386573432114,0.0179229692199,0.0,0.0,0.0
2011-07-02 00:15:01,0.542520246258,0.00932523396766,0.0,0.0,0.0
2011-07-02 01:15:01,0.585220708519,0.00512976403695,0.0,0.0,0.0
2011-07-02 02:15:01,0.478123293454,0.0142283045421,0.0,0.0,0.0
2011-07-02 03:15:01,0.456311000313,0.00929624551165,0.0,0.0,0.0
2011-07-02 04:15:01,0.436003245994,0.0117472863665,0.0,0.0,0.0
2011-07-02 05:15:01,0.433867925803,0.0130257204921,0.0,0.0,0.0
2011-07-02 06:15:01,0.417904273363,0.0141019129112,0.0,0.0,0.0
2011-07-02 07:15:01,0.433337974077,0.0140829470898,0.0,0.0,0.0
2011-07-02 08:15:01,0.422441101467,0.0138604751738,0.0,0.0,0.0
2011-07-02 09:15:01,0.402574730348,0.0156666384702,0.0,0.0,0.0
2011-07-02 10:15:01,0.422951816306,0.0155730152496,0.0,0.0,0.0
2011-07-02 11:15:01,0.50206672454,0.00968450890125,0.0,0.0,0.0
2011-07-02 12:15:01,0.660433348576,0.00389157896997,0.0,0.0,0.0
2011-07-02 13:15:01,0.760597005961,0.0188578728744,0.0,0.0,0.0
