timestamp,value,anomaly_score,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-02 14:25:00,0.068,,0.0,0.0,0.0
2014-04-02 14:30:00,0.102,0.00478408574842,0.0,0.0,0.0
2014-04-02 14:35:00,0.1,0.0047651826265,0.0,0.0,0.0
2014-04-02 14:40:00,0.098,0.00475533594648,0.0,0.0,0.0
2014-04-02 14:45:00,0.102,0.00477654014793,0.0,0.0,0.0
2014-04-02 14:50:00,0.2,0.00528268688543,0.0,0.0,0.0
2014-04-02 14:55:00,0.1,0.00474046186539,0.0,0.0,0.0
2014-04-02 15:00:00,29.138,0.153328718855,0.0,0.0,0.0
2014-04-02 15:05:00,92.358,0.454018550956,0.0,0.0,0.0
2014-04-02 15:10:00,89.306,0.536832351901,0.0,0.0,0.0
2014-04-02 15:15:00,89.81,0.502020412661,0.0,0.0,0.0
2014-04-02 15:20:00,20.24,0.851331027227,0.0,0.0,0.0
2014-04-02 15:25:00,0.1,0.211703537265,0.0,0.0,0.0
2014-04-02 15:30:00,0.102,0.00477603705574,0.0,0.0,0.0
2014-04-02 15:35:00,0.102,0.00477553278992,0.0,0.0,0.0
2014-04-02 15:40:00,0.066,0.00458922006819,0.0,0.0,0.0
2014-04-02 15:45:00,0.098,0.00476388655773,0.0,0.0,0.0
2014-04-02 15:50:00,0.1,0.0047661895933,0.0,0.0,0.0
2014-04-02 15:55:00,0.102,0.00477603705574,0.0,0.0,0.0
2014-04-02 16:00:00,0.098,0.00475483207188,0.0,0.0,0.0
2014-04-02 16:05:00,0.098,0.00475583864747,0.0,0.0,0.0
2014-04-02 16:10:00,0.066,0.00459022703499,0.0,0.0,0.0
2014-04-02 16:15:00,0.098,0.00476388655773,0.0,0.0,0.0
2014-04-02 16:20:00,0.102,0.00477654014793,0.0,0.0,0.0
2014-04-02 16:25:00,0.068,0.00459957101403,0.0,0.0,0.0
2014-04-02 16:30:00,0.1,0.00477373480258,0.0,0.0,0.0
2014-04-02 16:35:00,0.102,0.00477603705574,0.0,0.0,0.0
2014-04-02 16:40:00,0.1,0.0047651826265,0.0,0.0,0.0
2014-04-02 16:45:00,0.102,0.00477603705574,0.0,0.0,0.0
2014-04-02 16:50:00,0.068,0.00459957101403,0.0,0.0,0.0
2014-04-02 16:55:00,0.1,0.00477373480258,0.0,0.0,0.0
2014-04-02 17:00:00,0.102,0.00477603705574,0.0,0.0,0.0
2014-04-02 17:05:00,73.17,0.374588483945,0.0,0.0,0.0
2014-04-02 17:10:00,84.05,0.382731698493,0.0,0.0,0.0
2014-04-02 17:15:00,94.87,0.430301217007,0.0,0.0,0.0
2014-04-02 17:20:00,68.828,0.665671874676,0.0,0.0,0.0
2014-04-02 17:25:00,0.102,0.728186727157,0.0,0.0,0.0
2014-04-02 17:30:00,0.066,0.00458922006819,0.0,0.0,0.0
2014-04-02 17:35:00,0.1,0.00477423711236,0.0,0.0,0.0
2014-04-02 17:40:00,8.1,0.0460238266025,0.0,0.0,0.0
2014-04-02 17:45:00,94.504,0.477452062667,0.0,0.0,0.0
2014-04-02 17:50:00,0.136,1.0,0.0,0.0,0.0
2014-04-02 17:55:00,0.068,0.00459101101381,0.0,0.0,0.0
2014-04-02 18:00:00,0.102,0.00478408574842,0.0,0.0,0.0
2014-04-02 18:05:00,0.102,0.00477553278992,0.0,0.0,0.0
2014-04-02 18:10:00,0.098,0.00475483207188,0.0,0.0,0.0
2014-04-02 18:15:00,95.16,0.484813313899,0.0,0.0,0.0
2014-04-02 18:20:00,7.532,0.970470269028,0.0,0.0,0.0
2014-04-02 18:25:00,76.472,0.387511559425,0.0,0.0,0.0
2014-04-02 18:30:00,86.222,0.391479762867,0.0,0.0,0.0
2014-04-02 18:35:00,94.076,0.447901801152,0.0,0.0,0.0
2014-04-02 18:40:00,64.882,0.676835532695,0.0,0.0,0.0
2014-04-02 18:45:00,0.102,0.686290198271,0.0,0.0,0.0
2014-04-02 18:50:00,0.066,0.00458922006819,0.0,0.0,0.0
2014-04-02 18:55:00,0.102,0.0047845880582,0.0,0.0,0.0
2014-04-02 19:00:00,0.1,0.0047651826265,0.0,0.0,0.0
2014-04-02 19:05:00,0.1,0.00476568650111,0.0,0.0,0.0
2014-04-02 19:10:00,9.866,0.0550944082813,0.0,0.0,0.0
2014-04-02 19:15:00,0.1,0.101513208638,0.0,0.0,0.0
2014-04-02 19:20:00,0.1,0.00476568650111,0.0,0.0,0.0
2014-04-02 19:25:00,0.068,0.00460007449743,0.0,0.0,0.0
2014-04-02 19:30:00,0.1,0.00477373480258,0.0,0.0,0.0
2014-04-02 19:35:00,0.066,0.0045897239428,0.0,0.0,0.0
2014-04-02 19:40:00,0.1,0.00477423711236,0.0,0.0,0.0
2014-04-02 19:45:00,0.1,0.00476568650111,0.0,0.0,0.0
2014-04-02 19:50:00,0.102,0.00477603705574,0.0,0.0,0.0
2014-04-02 19:55:00,0.068,0.00459957101403,0.0,0.0,0.0
2014-04-02 20:00:00,0.102,0.00478408574842,0.0,0.0,0.0
2014-04-02 20:05:00,0.102,0.00477553278992,0.0,0.0,0.0
2014-04-02 20:10:00,0.068,0.00459957101403,0.0,0.0,0.0
2014-04-02 20:15:00,0.098,0.00476338385675,0.0,0.0,0.0
2014-04-02 20:20:00,0.102,0.00477654014793,0.0,0.0,0.0
2014-04-02 20:25:00,0.1,0.0047651826265,0.0,0.0,0.0
2014-04-02 20:30:00,0.102,0.00477603705574,0.0,0.0,0.0
2014-04-02 20:35:00,0.066,0.00458922006819,0.0,0.0,0.0
2014-04-02 20:40:00,0.102,0.0047845880582,0.0,0.0,0.0
2014-04-02 20:45:00,0.102,0.00477553278992,0.0,0.0,0.0
2014-04-02 20:50:00,0.068,0.00459957101403,0.0,0.0,0.0
2014-04-02 20:55:00,0.1,0.00477373480258,0.0,0.0,0.0
2014-04-02 21:00:00,0.102,0.00477603705574,0.0,0.0,0.0
2014-04-02 21:05:00,0.102,0.00477553278992,0.0,0.0,0.0
2014-04-02 21:10:00,0.102,0.00477553278992,0.0,0.0,0.0
2014-04-02 21:15:00,0.068,0.00459957101403,0.0,0.0,0.0
2014-04-02 21:20:00,0.1,0.00477373480258,0.0,0.0,0.0
2014-04-02 21:25:00,34.432,0.180109322489,0.0,0.0,0.0
2014-04-02 21:30:00,92.866,0.4530521132,0.0,0.0,0.0
2014-04-02 21:35:00,91.156,0.532890938315,0.0,0.0,0.0
2014-04-02 21:40:00,89.1,0.52516003716,0.0,0.0,0.0
2014-04-02 21:45:00,15.3,0.868095667751,0.0,0.0,0.0
2014-04-02 21:50:00,0.1,0.159217128962,0.0,0.0,0.0
2014-04-02 21:55:00,0.234,0.00545913297558,0.0,0.0,0.0
2014-04-02 22:00:00,1.068,0.00973888662459,0.0,0.0,0.0
2014-04-02 22:05:00,97.77,0.497464084275,0.0,0.0,0.0
2014-04-02 22:10:00,80.834,0.636490912563,0.0,0.0,0.0
2014-04-02 22:15:00,93.612,0.425861211672,0.0,0.0,0.0
2014-04-02 22:20:00,51.61,0.737472691758,0.0,0.0,0.0
2014-04-02 22:25:00,0.068,0.545426837799,0.0,0.0,0.0
2014-04-02 22:30:00,63.906,0.328224934534,0.0,0.0,0.0
2014-04-02 22:35:00,83.068,0.383959650299,0.0,0.0,0.0
2014-04-02 22:40:00,97.164,0.442439474925,0.0,0.0,0.0
2014-04-02 22:45:00,74.748,0.660482103926,0.0,0.0,0.0
2014-04-02 22:50:00,6.166,0.760922027009,0.0,0.0,0.0
2014-04-02 22:55:00,0.102,0.0622346870252,0.0,0.0,0.0
2014-04-02 23:00:00,0.066,0.00458922006819,0.0,0.0,0.0
2014-04-02 23:05:00,0.1,0.00477423711236,0.0,0.0,0.0
2014-04-02 23:10:00,0.098,0.00475533594648,0.0,0.0,0.0
2014-04-02 23:15:00,0.068,0.00460057758962,0.0,0.0,0.0
2014-04-02 23:20:00,0.102,0.00478408574842,0.0,0.0,0.0
2014-04-02 23:25:00,0.102,0.00477553278992,0.0,0.0,0.0
2014-04-02 23:30:00,0.102,0.00477553278992,0.0,0.0,0.0
2014-04-02 23:35:00,0.1,0.0047651826265,0.0,0.0,0.0
2014-04-02 23:40:00,0.068,0.00460007449743,0.0,0.0,0.0
2014-04-02 23:45:00,0.098,0.00476338385675,0.0,0.0,0.0
2014-04-02 23:50:00,0.1,0.0047661895933,0.0,0.0,0.0
2014-04-02 23:55:00,0.1,0.00476568650111,0.0,0.0,0.0
2014-04-03 00:00:00,0.102,0.00477603705574,0.0,0.0,0.0
2014-04-03 00:05:00,0.098,0.00475483207188,0.0,0.0,0.0
2014-04-03 00:10:00,0.102,0.00477654014793,0.0,0.0,0.0
2014-04-03 00:15:00,9.904,0.0552888725832,0.0,0.0,0.0
2014-04-03 00:20:00,0.102,0.101906330981,0.0,0.0,0.0
2014-04-03 00:25:00,0.1,0.0047651826265,0.0,0.0,0.0
2014-04-03 00:30:00,0.1,0.00476568650111,0.0,0.0,0.0
2014-04-03 00:35:00,0.068,0.00460007449743,0.0,0.0,0.0
2014-04-03 00:40:00,55.354,0.285373585175,0.0,0.0,0.0
2014-04-03 00:45:00,87.164,0.41022342255,0.0,0.0,0.0
2014-04-03 00:50:00,97.528,0.441948945171,0.0,0.0,0.0
2014-04-03 00:55:00,76.988,0.653156055064,0.0,0.0,0.0
2014-04-03 01:00:00,8.372,0.773784612499,0.0,0.0,0.0
2014-04-03 01:05:00,0.068,0.0858196615653,0.0,0.0,0.0
2014-04-03 01:10:00,0.102,0.00478408574842,0.0,0.0,0.0
2014-04-03 01:15:00,0.1,0.0047651826265,0.0,0.0,0.0
2014-04-03 01:20:00,0.066,0.0045897239428,0.0,0.0,0.0
2014-04-03 01:25:00,0.1,0.00477423711236,0.0,0.0,0.0
2014-04-03 01:30:00,0.102,0.00477603705574,0.0,0.0,0.0
2014-04-03 01:35:00,0.068,0.00459957101403,0.0,0.0,0.0
2014-04-03 01:40:00,0.1,0.00477373480258,0.0,0.0,0.0
2014-04-03 01:45:00,0.102,0.00477603705574,0.0,0.0,0.0
2014-04-03 01:50:00,0.068,0.00459957101403,0.0,0.0,0.0
2014-04-03 01:55:00,0.1,0.00477373480258,0.0,0.0,0.0
2014-04-03 02:00:00,0.1,0.00476568650111,0.0,0.0,0.0
2014-04-03 02:05:00,0.102,0.00477603705574,0.0,0.0,0.0
2014-04-03 02:10:00,0.1,0.0047651826265,0.0,0.0,0.0
2014-04-03 02:15:00,0.066,0.0045897239428,0.0,0.0,0.0
2014-04-03 02:20:00,0.1,0.00477423711236,0.0,0.0,0.0
2014-04-03 02:25:00,0.1,0.00476568650111,0.0,0.0,0.0
2014-04-03 02:30:00,0.068,0.00460007449743,0.0,0.0,0.0
2014-04-03 02:35:00,0.1,0.00477373480258,0.0,0.0,0.0
2014-04-03 02:40:00,0.1,0.00476568650111,0.0,0.0,0.0
2014-04-03 02:45:00,0.068,0.00460007449743,0.0,0.0,0.0
2014-04-03 02:50:00,0.1,0.00477373480258,0.0,0.0,0.0
2014-04-03 02:55:00,0.068,0.00460007449743,0.0,0.0,0.0
2014-04-03 03:00:00,0.1,0.00477373480258,0.0,0.0,0.0
2014-04-03 03:05:00,0.066,0.0045897239428,0.0,0.0,0.0
2014-04-03 03:10:00,0.102,0.0047845880582,0.0,0.0,0.0
2014-04-03 03:15:00,0.102,0.00477553278992,0.0,0.0,0.0
2014-04-03 03:20:00,0.068,0.00459957101403,0.0,0.0,0.0
2014-04-03 03:25:00,0.1,0.00477373480258,0.0,0.0,0.0
2014-04-03 03:30:00,0.102,0.00477603705574,0.0,0.0,0.0
2014-04-03 03:35:00,0.068,0.00459957101403,0.0,0.0,0.0
2014-04-03 03:40:00,0.102,0.00478408574842,0.0,0.0,0.0
2014-04-03 03:45:00,0.066,0.00458922006819,0.0,0.0,0.0
2014-04-03 03:50:00,0.102,0.0047845880582,0.0,0.0,0.0
2014-04-03 03:55:00,0.102,0.00477553278992,0.0,0.0,0.0
2014-04-03 04:00:00,0.066,0.00458922006819,0.0,0.0,0.0
2014-04-03 04:05:00,0.102,0.0047845880582,0.0,0.0,0.0
2014-04-03 04:10:00,0.068,0.00459957101403,0.0,0.0,0.0
