timestamp,value,anomaly_score,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-05-14 01:14:00,85.835,,0.0,0.0,0.0
2014-05-14 01:19:00,88.167,0.838689894984,0.0,0.0,0.0
2014-05-14 01:24:00,44.595,0.504392733324,0.0,0.0,0.0
2014-05-14 01:29:00,56.282,0.293183839944,0.0,0.0,0.0
2014-05-14 01:34:00,36.534,0.227121847211,0.0,0.0,0.0
2014-05-14 01:39:00,36.894,0.0808650429281,0.0,0.0,0.0
2014-05-14 01:44:00,36.807,0.0826875127139,0.0,0.0,0.0
2014-05-14 01:49:00,36.763,0.0817242336757,0.0,0.0,0.0
2014-05-14 01:54:00,36.167,0.0766238007455,0.0,0.0,0.0
2014-05-14 01:59:00,38.992,0.0951616763227,0.0,0.0,0.0
2014-05-14 02:04:00,49.724,0.201219843634,0.0,0.0,0.0
2014-05-14 02:09:00,39.939,0.197721161151,0.0,0.0,0.0
2014-05-14 02:14:00,37.058,0.106034788939,0.0,0.0,0.0
2014-05-14 02:19:00,36.119,0.0783043642857,0.0,0.0,0.0
2014-05-14 02:24:00,36.339,0.0734952837275,0.0,0.0,0.0
2014-05-14 02:29:00,37.39,0.0834869416083,0.0,0.0,0.0
2014-05-14 02:34:00,36.156,0.0809275551781,0.0,0.0,0.0
2014-05-14 02:39:00,36.59,0.0757726477952,0.0,0.0,0.0
2014-05-14 02:44:00,36.624,0.0790864490833,0.0,0.0,0.0
2014-05-14 02:49:00,35.89,0.073422777579,0.0,0.0,0.0
2014-05-14 02:54:00,36.398,0.0723653567282,0.0,0.0,0.0
2014-05-14 02:59:00,40.294,0.107247298971,0.0,0.0,0.0
2014-05-14 03:04:00,49.725,0.210350900003,0.0,0.0,0.0
2014-05-14 03:09:00,37.274,0.176294076782,0.0,0.0,0.0
2014-05-14 03:14:00,46.506,0.163318202871,0.0,0.0,0.0
2014-05-14 03:19:00,38.674,0.165017070776,0.0,0.0,0.0
2014-05-14 03:24:00,36.715,0.0944164255021,0.0,0.0,0.0
2014-05-14 03:29:00,50.673,0.19288946095,0.0,0.0,0.0
2014-05-14 03:34:00,38.114,0.189686979599,0.0,0.0,0.0
2014-05-14 03:39:00,36.561,0.0892556142503,0.0,0.0,0.0
2014-05-14 03:44:00,40.321,0.108606409892,0.0,0.0,0.0
2014-05-14 03:49:00,37.425,0.111661318232,0.0,0.0,0.0
2014-05-14 03:54:00,34.767,0.0713665122149,0.0,0.0,0.0
2014-05-14 03:59:00,37.408,0.0726178953118,0.0,0.0,0.0
2014-05-14 04:04:00,71.106,0.361915875156,0.0,0.0,0.0
2014-05-14 04:09:00,33.43,0.385669107569,0.0,0.0,0.0
2014-05-14 04:14:00,33.502,0.0455182836358,0.0,0.0,0.0
2014-05-14 04:19:00,31.879,0.0592188515228,0.0,0.0,0.0
2014-05-14 04:24:00,31.615,0.0467064076076,0.0,0.0,0.0
2014-05-14 04:29:00,33.388,0.0300687242345,0.0,0.0,0.0
2014-05-14 04:34:00,32.013,0.057113280555,0.0,0.0,0.0
2014-05-14 04:39:00,32.003,0.0447946684792,0.0,0.0,0.0
2014-05-14 04:44:00,32.01,0.0446482217079,0.0,0.0,0.0
2014-05-14 04:49:00,31.171,0.0514582751714,0.0,0.0,0.0
2014-05-14 04:54:00,30.835,0.04659430523,0.0,0.0,0.0
2014-05-14 04:59:00,34.006,0.0180660639844,0.0,0.0,0.0
2014-05-14 05:04:00,45.126,0.129324757328,0.0,0.0,0.0
2014-05-14 05:09:00,32.162,0.161744549149,0.0,0.0,0.0
2014-05-14 05:14:00,32.514,0.0420291564105,0.0,0.0,0.0
2014-05-14 05:19:00,31.007,0.0573221447352,0.0,0.0,0.0
2014-05-14 05:24:00,31.099,0.0429923168971,0.0,0.0,0.0
2014-05-14 05:29:00,32.67,0.0311890604108,0.0,0.0,0.0
2014-05-14 05:34:00,30.672,0.0614229981323,0.0,0.0,0.0
2014-05-14 05:39:00,31.33,0.0381136465593,0.0,0.0,0.0
2014-05-14 05:44:00,32.277,0.0364322768684,0.0,0.0,0.0
2014-05-14 05:49:00,30.799,0.0568576596303,0.0,0.0,0.0
2014-05-14 05:54:00,31.156,0.0406581903312,0.0,0.0,0.0
2014-05-14 05:59:00,34.148,0.0211036519377,0.0,0.0,0.0
2014-05-14 06:04:00,44.669,0.126647032707,0.0,0.0,0.0
2014-05-14 06:09:00,32.176,0.157512198336,0.0,0.0,0.0
2014-05-14 06:14:00,33.629,0.0331896539511,0.0,0.0,0.0
2014-05-14 06:19:00,31.171,0.0660578315727,0.0,0.0,0.0
2014-05-14 06:24:00,31.556,0.0407962555056,0.0,0.0,0.0
2014-05-14 06:29:00,31.965,0.040979168744,0.0,0.0,0.0
2014-05-14 06:34:00,31.221,0.050650381694,0.0,0.0,0.0
2014-05-14 06:39:00,31.012,0.0456218147338,0.0,0.0,0.0
2014-05-14 06:44:00,32.176,0.0343767939448,0.0,0.0,0.0
2014-05-14 06:49:00,31.337,0.0516202996209,0.0,0.0,0.0
2014-05-14 06:54:00,31.116,0.0458315561957,0.0,0.0,0.0
2014-05-14 06:59:00,34.392,0.0227851757457,0.0,0.0,0.0
2014-05-14 07:04:00,44.619,0.127955296853,0.0,0.0,0.0
2014-05-14 07:09:00,32.618,0.153505972813,0.0,0.0,0.0
2014-05-14 07:14:00,32.212,0.0485695998624,0.0,0.0,0.0
2014-05-14 07:19:00,30.588,0.0579683931282,0.0,0.0,0.0
2014-05-14 07:24:00,31.055,0.0395675631818,0.0,0.0,0.0
2014-05-14 07:29:00,32.333,0.03350209665,0.0,0.0,0.0
2014-05-14 07:34:00,31.584,0.051049746414,0.0,0.0,0.0
2014-05-14 07:39:00,30.873,0.0500131787868,0.0,0.0,0.0
2014-05-14 07:44:00,31.661,0.0372645445514,0.0,0.0,0.0
2014-05-14 07:49:00,31.126,0.048672941278,0.0,0.0,0.0
2014-05-14 07:54:00,32.107,0.03595967098,0.0,0.0,0.0
2014-05-14 07:59:00,34.29,0.028909894359,0.0,0.0,0.0
2014-05-14 08:04:00,45.279,0.132544891009,0.0,0.0,0.0
2014-05-14 08:09:00,33.342,0.153631744188,0.0,0.0,0.0
2014-05-14 08:14:00,32.206,0.0551464386506,0.0,0.0,0.0
2014-05-14 08:19:00,31.281,0.0523411643807,0.0,0.0,0.0
2014-05-14 08:24:00,31.877,0.0392069411194,0.0,0.0,0.0
2014-05-14 08:29:00,32.158,0.0423218484155,0.0,0.0,0.0
2014-05-14 08:34:00,29.992,0.0622746371441,0.0,0.0,0.0
2014-05-14 08:39:00,30.844,0.035889452877,0.0,0.0,0.0
